id,host_id,neighbourhood_cleansed,property_type,room_type,accommodates,price,minimum_nights,maximum_nights,bedrooms,beds,cancellation_policy,number_of_reviews,review_scores_accuracy
42923842,35066988,Benito Juarez,Loft,Entire home/apt,2,906,2,60,0,2,moderate,0,
42925699,241797645,Miguel Hidalgo,Apartment,Private room,2,272,1,60,1,1,flexible,3,10
42926345,107282537,Miguel Hidalgo,Condominium,Entire home/apt,6,1472,1,1125,3,3,strict_14_with_grace_period,0,
42927848,341716931,Cuauhtemoc,Apartment,Entire home/apt,7,544,1,1125,2,4,strict_14_with_grace_period,0,
42928081,71569073,Cuauhtemoc,Apartment,Entire home/apt,3,2491,1,15,2,3,flexible,0,
42928572,176644543,Cuauhtemoc,Apartment,Entire home/apt,6,2241,3,1125,2,0,flexible,0,
42929052,241797645,Miguel Hidalgo,Apartment,Private room,2,362,1,6,1,1,flexible,2,10
42929288,12643959,Cuauhtemoc,Apartment,Private room,2,433,2,30,1,1,flexible,3,10
42929596,236139716,Gustavo A. Madero,Apartment,Private room,2,495,1,30,1,1,flexible,0,
42929613,69008113,Coyoacan,Boutique hotel,Private room,4,2106,1,60,1,2,strict_14_with_grace_period,0,
42930132,196375632,Xochimilco,Apartment,Shared room,2,495,1,5,1,2,flexible,0,
42937868,341814983,Xochimilco,House,Private room,1,273,1,1125,1,1,flexible,0,
42938555,341888604,Cuauhtemoc,Apartment,Private room,2,474,1,6,1,,flexible,0,
42938912,9988682,Miguel Hidalgo,Apartment,Entire home/apt,8,1857,2,31,4,4,strict_14_with_grace_period,1,10
42939179,306680527,Cuauhtemoc,Apartment,Entire home/apt,4,2038,2,10,2,2,flexible,0,
42939440,341893810,Benito Juarez,Apartment,Private room,1,498,2,1125,1,1,flexible,0,
42939552,64132655,Miguel Hidalgo,Apartment,Entire home/apt,4,3383,2,1125,2,2,flexible,0,
42939707,10306143,Miguel Hidalgo,House,Private room,1,521,1,1125,0,0,strict_14_with_grace_period,0,
42939810,64636986,Coyoacan,House,Private room,4,1162,1,1125,1,3,flexible,0,
42939925,7041441,Miguel Hidalgo,Apartment,Entire home/apt,4,1992,1,1125,2,2,flexible,0,
42939962,838896,Cuauhtemoc,Bed and breakfast,Private room,2,793,1,1125,1,1,flexible,1,10
42940049,262265492,Cuauhtemoc,Hotel,Private room,2,1110,1,1125,1,2,flexible,0,
42940276,180383044,Benito Juarez,Condominium,Entire home/apt,2,15849,2,150,1,2,flexible,0,
42940573,341893810,Benito Juarez,Apartment,Private room,1,498,2,1125,1,1,flexible,0,
42940644,341716931,Cuauhtemoc,Apartment,Entire home/apt,4,249,1,1125,1,2,strict_14_with_grace_period,1,10
42940845,116775506,Miguel Hidalgo,Apartment,Private room,1,342,6,60,1,1,strict_14_with_grace_period,0,
42940863,838896,Cuauhtemoc,Bed and breakfast,Private room,2,789,1,1125,1,2,flexible,0,
42940994,108195055,Cuauhtemoc,Apartment,Entire home/apt,2,951,2,90,1,1,moderate,1,10
42941123,141014366,Cuauhtemoc,Apartment,Entire home/apt,6,706,2,1125,2,3,flexible,0,
42941142,838896,Cuauhtemoc,Bed and breakfast,Private room,2,906,1,1125,1,1,flexible,0,
42941188,106556151,Miguel Hidalgo,Apartment,Entire home/apt,4,1902,1,30,2,3,flexible,0,
42941213,838896,Cuauhtemoc,Bed and breakfast,Private room,2,902,1,1125,1,1,flexible,0,
42941311,838896,Cuauhtemoc,Bed and breakfast,Private room,2,793,1,1125,1,1,flexible,0,
42941453,341907104,Coyoacan,Apartment,Private room,2,833,3,4,1,,strict_14_with_grace_period,1,10
42941583,21426582,Benito Juarez,Apartment,Private room,2,453,2,1125,1,,flexible,0,
42942667,49461776,Cuauhtemoc,Apartment,Entire home/apt,4,747,1,7,2,2,moderate,0,
42943429,341916143,Cuauhtemoc,Apartment,Private room,2,1132,1,1125,1,1,flexible,2,10
42943920,245684890,Cuauhtemoc,Apartment,Private room,2,226,1,1125,1,1,flexible,0,
42944054,164186512,Cuauhtemoc,Apartment,Entire home/apt,3,634,1,1125,2,3,flexible,0,
42945910,146485840,Coyoacan,Apartment,Private room,2,293,1,365,1,2,flexible,1,10
42946265,272021856,Benito Juarez,Apartment,Private room,2,249,1,365,0,2,flexible,0,
42948309,42700394,Cuauhtemoc,Apartment,Entire home/apt,3,1110,1,1100,1,1,flexible,0,
42950607,155409223,Coyoacan,Apartment,Private room,2,293,1,9,1,1,flexible,0,
42951003,118675447,Benito Juarez,Apartment,Entire home/apt,2,1003,30,1125,1,1,flexible,0,
42951308,341964474,Cuauhtemoc,Apartment,Entire home/apt,3,570,1,28,2,2,flexible,1,10
42951379,218096994,Cuauhtemoc,Boutique hotel,Private room,2,2196,1,1125,1,1,flexible,0,
42951380,341966639,Cuauhtemoc,Apartment,Entire home/apt,2,1087,2,1125,1,1,moderate,0,
42951491,218096994,Cuauhtemoc,Boutique hotel,Private room,4,2196,1,1125,1,2,flexible,0,
42951522,218096994,Cuauhtemoc,Boutique hotel,Private room,2,1608,1,1125,1,1,flexible,0,
42951540,218096994,Cuauhtemoc,Boutique hotel,Private room,2,1601,1,1125,1,1,flexible,0,
42951619,69898294,Benito Juarez,Apartment,Private room,2,410,3,1125,1,,flexible,0,
42951707,36495299,Benito Juarez,Apartment,Private room,2,317,1,1125,1,2,flexible,0,
42951922,36162351,Benito Juarez,Apartment,Private room,2,294,1,1125,1,2,flexible,0,
42952339,341973876,Tlalpan,Apartment,Private room,2,833,3,6,1,1,strict_14_with_grace_period,1,10
42952804,297908009,Venustiano Carranza,Apartment,Private room,2,315,1,1125,1,1,flexible,0,
42953278,286208142,Iztacalco,Apartment,Entire home/apt,4,720,1,1125,2,2,flexible,0,
42953377,333194494,Benito Juarez,Condominium,Entire home/apt,4,1042,3,1125,1,2,flexible,0,
42953931,120557413,Benito Juarez,Apartment,Private room,6,338,1,10,1,6,flexible,0,
42954305,70513716,Cuauhtemoc,Apartment,Entire home/apt,4,1495,1,1125,2,2,flexible,0,
42954347,341995072,Benito Juarez,Apartment,Private room,2,385,1,1125,1,,flexible,0,
42954727,341998129,Venustiano Carranza,Apartment,Entire home/apt,2,540,1,30,,1,flexible,1,10
42954920,341998129,Venustiano Carranza,Apartment,Entire home/apt,3,540,1,30,2,1,flexible,0,
42954942,242834116,Cuauhtemoc,Serviced apartment,Private room,1,9781,2,90,1,1,flexible,0,
42955019,120256534,Cuauhtemoc,Apartment,Private room,1,294,2,1125,1,1,flexible,0,
42955227,242834116,Cuauhtemoc,Serviced apartment,Private room,1,408,2,1125,1,1,flexible,0,
42955251,192778392,Venustiano Carranza,Apartment,Private room,2,473,1,1125,1,1,flexible,1,10
42955494,192778392,Venustiano Carranza,Apartment,Private room,2,473,1,1125,1,1,flexible,0,
42956276,184114029,Miguel Hidalgo,Other,Entire home/apt,2,1992,1,1125,,,flexible,0,
42956398,184114029,Miguel Hidalgo,Other,Entire home/apt,2,1992,1,1125,,,flexible,0,
42962679,161485756,Miguel Hidalgo,Apartment,Entire home/apt,4,4528,2,1125,2,2,moderate,0,
42963622,53521966,Coyoacan,Apartment,Entire home/apt,2,405,2,30,0,1,flexible,0,
42964312,4506847,Cuauhtemoc,Apartment,Private room,2,747,4,60,1,,flexible,0,
42965025,267722880,Miguel Hidalgo,Apartment,Private room,1,272,2,1125,1,0,flexible,0,
42965464,46559850,Benito Juarez,Apartment,Entire home/apt,6,951,2,1125,2,3,moderate,6,10
42965930,65628072,Miguel Hidalgo,Condominium,Private room,2,340,1,1125,1,1,flexible,0,
42966636,199830134,Miguel Hidalgo,House,Private room,16,1177,1,1125,23,,flexible,0,
42967099,148423675,Miguel Hidalgo,Apartment,Entire home/apt,6,1902,1,1125,4,5,moderate,3,10
42967477,335174419,Miguel Hidalgo,Apartment,Entire home/apt,2,453,2,1125,1,1,flexible,0,
42968228,342108451,Tlalpan,Apartment,Private room,4,495,1,1125,4,5,flexible,0,
42968499,185146266,Cuauhtemoc,Apartment,Entire home/apt,6,1811,1,1125,2,3,flexible,0,
42972751,119284753,Gustavo A. Madero,Apartment,Entire home/apt,4,986,1,365,2,3,flexible,1,10
42973519,63246639,Benito Juarez,Apartment,Private room,2,453,1,10,1,1,moderate,0,
42973956,277421065,Miguel Hidalgo,Loft,Entire home/apt,2,996,1,1125,0,1,flexible,0,
42974537,233659380,Tlalpan,House,Private room,2,793,3,1125,1,1,flexible,0,
42974775,37349578,Cuauhtemoc,House,Private room,2,498,28,1125,1,1,flexible,0,
42974918,342145925,Cuauhtemoc,Apartment,Private room,1,543,12,90,1,,moderate,0,
42975062,85312727,Cuauhtemoc,Apartment,Entire home/apt,5,1472,2,1125,2,2,flexible,1,10
42975116,342147119,Benito Juarez,Apartment,Private room,4,340,1,1125,4,4,flexible,0,
42976051,16272832,Cuajimalpa de Morelos,Apartment,Entire home/apt,3,1299,3,1125,1,2,moderate,1,10
42976054,286186079,Iztacalco,Apartment,Private room,4,405,7,45,1,0,flexible,0,
42976579,103166530,Benito Juarez,House,Private room,2,453,1,750,1,1,flexible,0,
42977345,286186079,Iztacalco,House,Entire home/apt,16,990,1,3,2,0,flexible,0,
42981063,167372005,Alvaro Obregon,Apartment,Entire home/apt,6,1305,2,30,3,3,flexible,0,
42981720,27640175,Alvaro Obregon,Apartment,Entire home/apt,2,661,30,1125,1,1,strict_14_with_grace_period,0,
42981870,161891680,Cuauhtemoc,Apartment,Private room,2,408,2,1125,1,1,strict_14_with_grace_period,0,
42981953,333367997,Coyoacan,Apartment,Entire home/apt,4,810,1,1125,2,3,flexible,1,10
42982173,42772324,Cuauhtemoc,Apartment,Private room,2,752,1,90,1,1,moderate,0,
42982417,42772324,Cuauhtemoc,Apartment,Private room,2,747,1,90,1,1,moderate,0,
42982484,42772324,Cuauhtemoc,Apartment,Private room,2,747,1,90,1,1,moderate,0,
42982869,334346013,Venustiano Carranza,Apartment,Private room,2,563,1,1125,0,1,moderate,0,
42983533,132225891,Miguel Hidalgo,Apartment,Private room,1,340,1,1125,1,,flexible,0,
42986098,341593454,Miguel Hidalgo,Apartment,Entire home/apt,2,1291,1,1125,1,1,flexible,1,10
42986769,66820962,Cuauhtemoc,Apartment,Entire home/apt,5,1110,15,90,2,4,moderate,0,
42987483,312748244,Cuauhtemoc,Apartment,Entire home/apt,2,657,2,1125,1,1,flexible,0,
42987748,115550730,Miguel Hidalgo,Apartment,Entire home/apt,2,747,2,60,2,1,flexible,0,
42987861,207397473,Coyoacan,Condominium,Entire home/apt,5,860,2,1125,1,3,strict_14_with_grace_period,1,10
42988082,70002534,Miguel Hidalgo,Apartment,Entire home/apt,2,747,2,1125,1,1,flexible,0,
42988530,90838556,Xochimilco,House,Entire home/apt,16,2331,1,1125,5,8,strict_14_with_grace_period,0,
42989043,66820962,Cuauhtemoc,Apartment,Entire home/apt,3,679,15,1125,1,2,moderate,0,
42989594,223689623,Miguel Hidalgo,Condominium,Private room,1,747,1,1125,1,1,flexible,0,
42989744,342285590,Benito Juarez,Apartment,Private room,2,433,2,15,1,1,flexible,0,
42990686,284563250,Azcapotzalco,Apartment,Entire home/apt,4,793,1,1125,2,3,flexible,0,
42994307,342255635,Miguel Hidalgo,Apartment,Private room,1,498,1,1125,1,1,flexible,1,10
42996793,342328164,Miguel Hidalgo,Apartment,Entire home/apt,3,1404,2,15,3,3,flexible,0,
42996898,342326497,Iztapalapa,Apartment,Private room,2,338,1,365,0,1,flexible,0,
42997156,256075554,Miguel Hidalgo,Condominium,Private room,1,365,1,1125,0,1,flexible,1,10
42997384,185777628,Cuauhtemoc,Apartment,Entire home/apt,6,996,2,1125,2,3,flexible,3,10
42997488,342326497,Iztapalapa,Apartment,Entire home/apt,4,608,1,1125,2,2,flexible,1,10
42997513,256075554,Miguel Hidalgo,Condominium,Private room,1,365,1,1125,0,1,flexible,0,
42997538,342326497,Iztapalapa,Apartment,Private room,2,315,1,365,,1,flexible,0,
42997582,286186079,Iztacalco,Apartment,Private room,6,609,1,45,1,3,flexible,0,
42997929,157022701,Benito Juarez,Apartment,Private room,2,453,1,1125,1,1,flexible,0,
42998464,286186079,Iztacalco,Apartment,Private room,5,498,1,45,1,3,flexible,0,
42998788,286186079,Iztacalco,Apartment,Private room,6,589,1,45,1,3,flexible,0,
43000398,286186079,Iztacalco,Loft,Entire home/apt,10,1246,1,45,1,5,flexible,0,
43001421,59065380,Benito Juarez,Apartment,Private room,2,365,30,1125,1,1,moderate,1,10
43001658,212697940,Miguel Hidalgo,Apartment,Private room,2,906,1,1125,1,1,flexible,0,
43002692,216237539,Benito Juarez,Apartment,Private room,2,294,2,30,1,1,flexible,0,
43003843,342351015,Gustavo A. Madero,House,Entire home/apt,4,1508,1,1125,3,4,flexible,1,8
43003844,122774353,Cuauhtemoc,Apartment,Entire home/apt,4,1246,2,31,1,2,flexible,0,
43003869,181387288,Alvaro Obregon,Apartment,Entire home/apt,2,765,1,180,1,0,flexible,0,
43003876,181387288,Alvaro Obregon,Apartment,Entire home/apt,2,838,1,360,1,1,flexible,0,
43008524,87298250,Miguel Hidalgo,Apartment,Private room,4,657,3,30,1,2,strict_14_with_grace_period,0,
43009000,236301634,Miguel Hidalgo,Apartment,Entire home/apt,4,2717,1,1125,2,2,flexible,0,
43009217,342376554,Benito Juarez,Apartment,Private room,4,2989,1,1125,4,4,flexible,0,
43009271,236301634,Miguel Hidalgo,Apartment,Entire home/apt,2,2279,1,1125,1,1,flexible,0,
43009577,305113750,Miguel Hidalgo,Aparthotel,Private room,4,340,1,1125,1,2,flexible,0,
43009672,305113750,Miguel Hidalgo,Aparthotel,Private room,4,340,1,1125,1,2,flexible,0,
43009733,342376554,Benito Juarez,Apartment,Private room,2,2989,1,8,2,2,flexible,0,
43009818,286218485,Cuauhtemoc,Condominium,Entire home/apt,9,1924,1,30,2,4,strict_14_with_grace_period,0,
43012312,51379768,Benito Juarez,Apartment,Private room,2,319,1,1125,1,,flexible,0,
43013079,96134275,Benito Juarez,Loft,Entire home/apt,2,725,1,30,1,1,flexible,9,9
43013354,342376554,Benito Juarez,Apartment,Entire home/apt,4,3008,1,30,4,2,flexible,0,
43013574,260483578,Cuauhtemoc,Apartment,Private room,2,611,1,365,1,1,flexible,0,
43013670,342398595,Cuauhtemoc,Guesthouse,Private room,8,657,5,1125,4,8,flexible,0,
43013678,96134275,Benito Juarez,Loft,Entire home/apt,2,725,1,30,1,1,flexible,4,10
43013888,116005083,Cuauhtemoc,House,Private room,2,408,1,30,1,1,flexible,1,10
43013946,297008714,Cuauhtemoc,Apartment,Entire home/apt,3,547,1,1125,0,1,flexible,2,8
43015209,305376286,Venustiano Carranza,Apartment,Entire home/apt,5,855,1,7,2,2,flexible,0,
43020685,119628137,Cuauhtemoc,Apartment,Private room,2,1336,1,1125,2,2,flexible,0,
43021589,30605860,Cuauhtemoc,Apartment,Private room,2,430,1,1125,1,,flexible,0,
43021624,86192309,Tlalpan,House,Private room,1,293,2,1125,1,,flexible,0,
43021734,29809919,Cuauhtemoc,Apartment,Entire home/apt,4,1472,5,1125,2,2,flexible,0,
43022190,175097506,Venustiano Carranza,Apartment,Entire home/apt,4,1260,1,365,2,3,flexible,0,
43022197,77134408,Cuauhtemoc,Bed and breakfast,Shared room,6,249,1,1125,1,6,flexible,0,
43022378,29809919,Cuauhtemoc,House,Entire home/apt,6,3171,5,1125,5,6,flexible,0,
43022431,215409270,Cuauhtemoc,Apartment,Private room,1,340,1,365,1,1,flexible,0,
43022716,161023988,Miguel Hidalgo,Apartment,Entire home/apt,9,9102,3,60,4,5,flexible,0,
43023132,342460728,Coyoacan,Hotel,Private room,2,1193,1,1125,1,1,flexible,0,
43023645,87147564,Miguel Hidalgo,Apartment,Private room,2,883,3,1125,1,1,flexible,0,
43024031,38960437,Cuauhtemoc,House,Entire home/apt,10,996,5,1125,4,5,moderate,0,
43030102,272329775,Iztacalco,Apartment,Entire home/apt,4,495,1,5,2,2,flexible,8,10
43034199,227002676,Miguel Hidalgo,Apartment,Entire home/apt,2,1924,6,1125,1,1,flexible,0,
43034294,212056974,Benito Juarez,Apartment,Private room,2,385,1,1125,1,,flexible,0,
43034363,158644180,Benito Juarez,Apartment,Shared room,2,340,1,1125,1,1,flexible,0,
43034540,82052540,Cuauhtemoc,Apartment,Entire home/apt,4,996,2,1125,2,3,strict_14_with_grace_period,0,
43034562,124336630,Alvaro Obregon,Apartment,Private room,1,473,1,1125,1,1,flexible,0,
43034605,249753101,Alvaro Obregon,Apartment,Entire home/apt,1,360,2,60,1,1,flexible,0,
43035969,72635089,Miguel Hidalgo,Apartment,Private room,3,1494,1,1125,1,1,flexible,0,
43036372,22243156,Miguel Hidalgo,Apartment,Private room,2,860,3,1125,1,1,flexible,0,
43036863,160638097,Coyoacan,House,Private room,1,248,30,1125,1,,flexible,0,
43036925,162472626,Cuauhtemoc,Apartment,Entire home/apt,2,498,2,1125,1,1,flexible,2,9
43037074,342516615,Iztacalco,Condominium,Entire home/apt,4,810,1,3,1,1,flexible,0,
43037426,94680182,Benito Juarez,Apartment,Private room,1,453,1,20,1,1,flexible,0,
43037573,206277917,Venustiano Carranza,Apartment,Entire home/apt,4,1291,1,1125,2,2,flexible,0,
43037996,106669360,Cuauhtemoc,Apartment,Entire home/apt,4,248,1,365,2,2,flexible,0,
43038834,342496477,Cuauhtemoc,Apartment,Entire home/apt,4,543,3,90,2,2,flexible,4,10
43041917,295017171,Venustiano Carranza,Condominium,Entire home/apt,4,698,1,1125,2,2,flexible,0,
43042822,230429454,Coyoacan,House,Private room,3,340,1,60,,2,flexible,0,
43044373,342607195,Cuauhtemoc,Condominium,Private room,2,702,2,1125,1,1,moderate,0,
43044588,340585478,Gustavo A. Madero,Apartment,Private room,2,225,1,180,1,1,strict_14_with_grace_period,0,
43044594,340585478,Gustavo A. Madero,Apartment,Private room,2,248,60,360,1,1,flexible,1,10
43044658,342607195,Cuauhtemoc,Condominium,Private room,2,702,2,1125,1,1,moderate,0,
43044681,305113750,Miguel Hidalgo,Aparthotel,Private room,4,340,1,1125,1,2,flexible,0,
43044682,305113750,Miguel Hidalgo,Aparthotel,Private room,4,340,1,1125,1,2,flexible,0,
43044685,305113750,Miguel Hidalgo,Aparthotel,Private room,4,340,1,1125,1,2,flexible,0,
43044687,305113750,Miguel Hidalgo,Aparthotel,Private room,4,340,1,1125,1,2,flexible,0,
43044802,342607195,Cuauhtemoc,Condominium,Private room,2,699,2,1125,1,1,moderate,0,
43044868,305113750,Miguel Hidalgo,Aparthotel,Private room,6,451,1,1125,1,3,flexible,0,
43044950,342607195,Cuauhtemoc,Condominium,Private room,2,702,2,1125,1,1,moderate,0,
43045022,305113750,Miguel Hidalgo,Aparthotel,Private room,6,453,1,1125,1,3,flexible,0,
43045023,305113750,Miguel Hidalgo,Aparthotel,Private room,6,453,1,1125,1,3,flexible,0,
43045026,305113750,Miguel Hidalgo,Aparthotel,Private room,6,451,1,1125,1,3,flexible,0,
43045028,305113750,Miguel Hidalgo,Aparthotel,Private room,6,453,1,1125,1,3,flexible,0,
43045030,305113750,Miguel Hidalgo,Aparthotel,Private room,6,451,1,1125,1,3,flexible,0,
43045077,342607195,Cuauhtemoc,Condominium,Private room,2,702,2,1125,1,1,moderate,0,
43045223,342607195,Cuauhtemoc,Condominium,Entire home/apt,2,699,2,1125,1,1,moderate,0,
43045235,183800894,Cuauhtemoc,Apartment,Private room,2,249,1,1125,1,1,flexible,0,
43045260,342607195,Cuauhtemoc,Condominium,Private room,2,702,2,1125,1,1,moderate,0,
43046038,125602838,Benito Juarez,Apartment,Entire home/apt,3,928,5,370,2,3,strict_14_with_grace_period,1,10
43046150,123519054,Benito Juarez,Apartment,Entire home/apt,5,883,1,1125,2,2,flexible,1,10
43046527,153973497,Miguel Hidalgo,Apartment,Entire home/apt,2,747,3,1125,0,1,flexible,0,
43047830,158560862,Cuauhtemoc,Loft,Entire home/apt,3,1223,2,180,1,1,strict_14_with_grace_period,0,
43048640,227002676,Miguel Hidalgo,Apartment,Entire home/apt,4,2717,3,1125,2,2,flexible,0,
43049275,3675629,Miguel Hidalgo,Apartment,Entire home/apt,6,1834,3,120,2,4,flexible,0,
43053051,28634951,Cuauhtemoc,House,Entire home/apt,8,5007,4,1125,3,4,flexible,0,
43053447,85687365,Cuauhtemoc,Condominium,Private room,3,430,2,1125,1,1,flexible,0,
43053759,111067304,Cuauhtemoc,Apartment,Entire home/apt,4,951,2,1125,2,2,flexible,0,
43054552,266173975,Venustiano Carranza,Apartment,Entire home/apt,4,661,1,1125,2,2,flexible,1,10
43054879,116543351,Benito Juarez,Apartment,Private room,1,340,2,1125,1,1,flexible,0,
43054966,116543351,Benito Juarez,Apartment,Private room,1,340,2,1125,1,0,flexible,0,
43059736,260241560,Cuauhtemoc,Apartment,Entire home/apt,3,8991,1,1125,1,1,flexible,0,
43060151,52673828,Miguel Hidalgo,Apartment,Private room,1,615,2,30,1,1,flexible,0,
43060296,201069113,Iztapalapa,House,Private room,11,428,1,300,4,9,moderate,0,
43061001,106669360,Cuauhtemoc,Apartment,Private room,2,340,1,365,1,1,flexible,0,
43061235,93380125,Miguel Hidalgo,Apartment,Entire home/apt,2,1585,4,1125,0,0,flexible,0,
43061707,230992075,Tlalpan,Guesthouse,Private room,2,540,2,1125,1,1,flexible,0,
43062515,303549410,Cuauhtemoc,Apartment,Entire home/apt,5,430,1,60,1,1,strict_14_with_grace_period,1,10
43064237,342798099,Coyoacan,Apartment,Private room,4,9001,1,1125,4,4,flexible,0,
43067573,217805722,Cuauhtemoc,Apartment,Entire home/apt,6,1494,1,90,3,3,flexible,0,
43067898,336559635,Tlalpan,Apartment,Private room,1,270,1,365,1,1,flexible,0,
43069024,329035528,Benito Juarez,House,Shared room,11,226,1,1125,1,15,flexible,0,
43069092,53749834,Cuauhtemoc,Apartment,Entire home/apt,4,1200,2,1125,2,2,moderate,1,10
43069111,299319302,Cuauhtemoc,House,Private room,10,4596,2,1125,5,5,flexible,0,
43069175,342830138,Iztapalapa,House,Private room,4,810,1,30,4,4,flexible,0,
43069258,303559379,Venustiano Carranza,Apartment,Entire home/apt,2,540,1,30,2,1,flexible,0,
43069572,299319302,Alvaro Obregon,Guest suite,Entire home/apt,6,4800,2,1125,3,3,flexible,0,
43070174,333686110,Cuauhtemoc,Apartment,Private room,2,589,2,6,1,1,flexible,0,
43070244,99924370,Cuauhtemoc,Apartment,Entire home/apt,2,970,1,1125,1,1,flexible,0,
43070401,24020790,Cuauhtemoc,Apartment,Entire home/apt,3,699,4,30,0,1,flexible,0,
